DATE,LAND,STATISTISCHE KENNZIFFER UND ZULASSUNGSBEZIRK,INSGESAMT,BENZIN,DIESEL,GAS (EINSCHL. BIVALENT),HYBRID INSGESAMT,ELEKTRO (BEV),SONSTIGE,EURO 1,EURO 2,EURO 3,EURO 4,EURO 5,EURO 6,SONSTIGE1
2021,HESSEN,06437 ODENWALDKREIS,62857.0,41580.0,19060.0,580.0,1299.0,334.0,4.0,689.0,3669.0,4566.0,15546.0,15550.0,21469.0,504.0
2021,HESSEN,06438 OFFENBACH,217586.0,147096.0,62287.0,1645.0,5419.0,1103.0,36.0,2622.0,10728.0,12633.0,49839.0,49980.0,84724.0,1648.0
2021,HESSEN,06439 RHEINGAU-TAUNUS-KREIS,122835.0,83118.0,35263.0,964.0,2525.0,934.0,31.0,1296.0,5653.0,6953.0,27738.0,30817.0,46746.0,1329.0
2021,HESSEN,06440 WETTERAUKREIS,193975.0,128280.0,58902.0,1290.0,4343.0,1129.0,31.0,2167.0,9509.0,11578.0,45842.0,47505.0,72780.0,1637.0
2021,HESSEN,06531 GIESSEN,156152.0,100424.0,49811.0,1531.0,3376.0,975.0,35.0,1641.0,7840.0,9342.0,38220.0,39002.0,56360.0,1248.0
2021,HESSEN,06532 LAHN-DILL-KREIS,164711.0,107566.0,52612.0,1190.0,2597.0,711.0,35.0,1647.0,7949.0,9931.0,39639.0,41486.0,59872.0,1229.0
2021,HESSEN,06533 LIMBURG-WEILBURG,112984.0,73274.0,35707.0,1092.0,2206.0,677.0,28.0,1069.0,5330.0,6524.0,26888.0,28327.0,42153.0,1006.0
2021,HESSEN,06534 MARBURG-BIEDENKOPF,144035.0,95995.0,43895.0,1176.0,2131.0,819.0,19.0,1303.0,6750.0,8083.0,34702.0,37803.0,52064.0,1244.0
2021,HESSEN,06535 VOGELSBERGKREIS,72608.0,46364.0,24298.0,547.0,1076.0,308.0,15.0,728.0,3903.0,4751.0,18500.0,18878.0,24180.0,518.0
2021,HESSEN,"06611 KASSEL,STADT",91217.0,59003.0,28532.0,946.0,2066.0,656.0,14.0,918.0,4615.0,5596.0,21989.0,20929.0,34818.0,911.0
2021,HESSEN,06631 FULDA,143848.0,90550.0,49252.0,1002.0,2232.0,785.0,27.0,1327.0,7116.0,8715.0,35318.0,37751.0,50475.0,1255.0
2021,HESSEN,06632 HERSFELD-ROTENBURG,79593.0,50632.0,27056.0,730.0,831.0,325.0,19.0,732.0,4484.0,5060.0,20873.0,21071.0,25790.0,599.0
2021,HESSEN,"06633 KASSEL, LAND",151541.0,102339.0,44275.0,1510.0,2401.0,984.0,32.0,1415.0,7820.0,8594.0,35018.0,37431.0,57767.0,1384.0
2021,HESSEN,06634 SCHWALM-EDER-KREIS,119843.0,77630.0,38370.0,1428.0,1689.0,703.0,23.0,1085.0,6426.0,7499.0,29660.0,30112.0,42552.0,1052.0
2021,HESSEN,06635 WALDECK-FRANKENBERG,105512.0,67254.0,35251.0,1100.0,1276.0,616.0,15.0,1242.0,5316.0,6286.0,25817.0,27764.0,36319.0,1095.0
2021,HESSEN,06636 WERRA-MEISSNER-KREIS,63148.0,40555.0,20980.0,645.0,686.0,268.0,14.0,653.0,3799.0,4283.0,16107.0,16225.0,20855.0,492.0
2021,MECKLENBURG-VORPOMMERN,"13003 ROSTOCK, STADT",86269.0,59586.0,24016.0,655.0,1674.0,296.0,42.0,467.0,3280.0,4531.0,20432.0,23306.0,33089.0,473.0
2021,MECKLENBURG-VORPOMMERN,"13004 SCHWERIN, STADT",44767.0,29958.0,13296.0,362.0,975.0,154.0,22.0,280.0,1698.0,2510.0,10794.0,11922.0,17063.0,244.0
2021,MECKLENBURG-VORPOMMERN,13071 MECKLENBURGISCHE SEENPLA.,145959.0,94503.0,48083.0,938.0,2097.0,296.0,42.0,1132.0,7072.0,9917.0,38272.0,39332.0,47944.0,839.0
2021,MECKLENBURG-VORPOMMERN,13072 ROSTOCK,127594.0,79026.0,45400.0,859.0,1858.0,405.0,46.0,939.0,5313.0,7698.0,30874.0,35190.0,45415.0,984.0
2021,MECKLENBURG-VORPOMMERN,13073 VORPOMMERN-RUEGEN,124801.0,81150.0,40689.0,762.0,1798.0,368.0,34.0,857.0,5307.0,7750.0,30623.0,34394.0,43761.0,785.0
2021,MECKLENBURG-VORPOMMERN,13074 NORDWESTMECKLENBURG,91362.0,57880.0,31281.0,842.0,1057.0,284.0,18.0,618.0,3958.0,5729.0,22426.0,25592.0,31482.0,632.0
2021,MECKLENBURG-VORPOMMERN,13075 VORPOMMERN-GREIFSWALD,126539.0,84657.0,38596.0,827.0,1820.0,595.0,44.0,985.0,6214.0,8473.0,33230.0,34262.0,41336.0,1011.0
2021,MECKLENBURG-VORPOMMERN,13076 LUDWIGSLUST-PARCHIM,129311.0,80082.0,46456.0,1126.0,1320.0,273.0,54.0,1037.0,6066.0,8947.0,34509.0,36094.0,40277.0,875.0
2021,NIEDERSACHSEN,"03101 BRAUNSCHWEIG,STADT",142933.0,88121.0,46923.0,1288.0,3855.0,2725.0,21.0,1373.0,6319.0,6436.0,28374.0,31727.0,61129.0,5420.0
2021,NIEDERSACHSEN,"03102 SALZGITTER,STADT",56426.0,36865.0,18010.0,702.0,660.0,182.0,7.0,607.0,3141.0,3806.0,15314.0,14509.0,18079.0,355.0
2021,NIEDERSACHSEN,"03103 WOLFSBURG,STADT",138120.0,75938.0,42950.0,529.0,9203.0,9495.0,5.0,940.0,2921.0,2461.0,12585.0,15327.0,92924.0,9804.0
2021,NIEDERSACHSEN,03151 GIFHORN,109243.0,66458.0,39809.0,989.0,1332.0,642.0,13.0,1071.0,6002.0,6016.0,24521.0,29020.0,40100.0,893.0
2021,NIEDERSACHSEN,03153 GOSLAR,80792.0,53253.0,25359.0,699.0,1164.0,305.0,12.0,789.0,3952.0,4740.0,19142.0,21013.0,29615.0,578.0
2021,NIEDERSACHSEN,03154 HELMSTEDT,56367.0,35840.0,18989.0,536.0,639.0,358.0,5.0,651.0,3172.0,3098.0,12421.0,14595.0,21186.0,521.0
2021,NIEDERSACHSEN,03155 NORTHEIM,88331.0,58119.0,27981.0,762.0,1039.0,410.0,20.0,1034.0,5109.0,5647.0,22082.0,21951.0,30183.0,855.0
2021,NIEDERSACHSEN,03157 PEINE,85701.0,56772.0,26477.0,1062.0,931.0,448.0,11.0,838.0,5262.0,5500.0,22589.0,22174.0,27498.0,683.0
2021,NIEDERSACHSEN,03158 WOLFENBUETTEL,75648.0,50284.0,23187.0,791.0,909.0,462.0,15.0,806.0,4177.0,4451.0,18093.0,20121.0,26215.0,755.0
2021,NIEDERSACHSEN,03159 GÖTTINGEN,185198.0,121816.0,57823.0,1598.0,2961.0,973.0,27.0,2318.0,10265.0,11394.0,45606.0,45952.0,64536.0,1896.0
2021,NIEDERSACHSEN,03241 HANNOVER,592055.0,394736.0,176009.0,5982.0,11579.0,3616.0,133.0,6731.0,33039.0,36471.0,145602.0,140553.0,216034.0,5462.0
2021,NIEDERSACHSEN,03251 DIEPHOLZ,142595.0,90995.0,47188.0,1415.0,2273.0,690.0,34.0,1320.0,7342.0,9699.0,37139.0,37321.0,46706.0,1140.0
2021,NIEDERSACHSEN,03252 HAMELN-PYRMONT,93108.0,63658.0,26683.0,921.0,1325.0,504.0,17.0,1212.0,5824.0,6611.0,24268.0,22628.0,29079.0,1074.0
2021,NIEDERSACHSEN,03254 HILDESHEIM,162541.0,110689.0,47197.0,1458.0,2360.0,811.0,26.0,1654.0,8733.0,9886.0,41239.0,41569.0,56040.0,1260.0
2021,NIEDERSACHSEN,03255 HOLZMINDEN,45388.0,30675.0,13579.0,505.0,456.0,165.0,8.0,675.0,2813.0,3140.0,11296.0,10664.0,15307.0,531.0
2021,NIEDERSACHSEN,03256 NIENBURG(WESER),78373.0,48845.0,26784.0,977.0,1281.0,469.0,17.0,816.0,5233.0,5817.0,21315.0,20381.0,23020.0,751.0
2021,NIEDERSACHSEN,03257 SCHAUMBURG,102672.0,69531.0,29898.0,1169.0,1454.0,599.0,21.0,1236.0,6482.0,7214.0,27002.0,25708.0,32225.0,883.0
2021,NIEDERSACHSEN,03351 CELLE,110988.0,70151.0,37830.0,1038.0,1479.0,466.0,24.0,1077.0,6591.0,7682.0,27961.0,28590.0,36838.0,860.0
2021,NIEDERSACHSEN,03352 CUXHAVEN,127165.0,79379.0,43998.0,1567.0,1774.0,422.0,25.0,1089.0,6808.0,8991.0,32833.0,33459.0,41406.0,862.0
2021,NIEDERSACHSEN,03353 HARBURG,168871.0,105764.0,57108.0,1438.0,3339.0,1182.0,40.0,1737.0,8149.0,9975.0,37770.0,43370.0,62636.0,1957.0
2021,NIEDERSACHSEN,03354 LUECHOW-DANNENBERG,31309.0,18317.0,11861.0,671.0,322.0,135.0,3.0,418.0,2536.0,2883.0,8820.0,7781.0,8184.0,292.0
2021,NIEDERSACHSEN,03355 LUENEBURG,105725.0,65848.0,36463.0,907.0,1786.0,710.0,11.0,1053.0,5419.0,6840.0,25121.0,27243.0,37448.0,1166.0
2021,NIEDERSACHSEN,03356 OSTERHOLZ,73658.0,48321.0,23082.0,904.0,880.0,456.0,15.0,703.0,3955.0,4951.0,19208.0,19161.0,24089.0,644.0
2021,NIEDERSACHSEN,03357 ROTENBURG(WUEMME),114076.0,63956.0,46753.0,1168.0,1639.0,541.0,19.0,985.0,6561.0,7446.0,28739.0,29546.0,38606.0,865.0
2021,NIEDERSACHSEN,03358 HEIDEKREIS,89327.0,54082.0,32816.0,994.0,1055.0,370.0,10.0,982.0,5379.0,6438.0,23316.0,23025.0,27421.0,764.0
2021,NIEDERSACHSEN,03359 STADE,126978.0,80482.0,42630.0,987.0,2179.0,679.0,21.0,1120.0,6423.0,7884.0,30957.0,33337.0,44518.0,1107.0
2021,NIEDERSACHSEN,03360 UELZEN,57421.0,36913.0,19021.0,429.0,796.0,255.0,7.0,567.0,3357.0,3801.0,14589.0,14632.0,19344.0,437.0
2021,NIEDERSACHSEN,03361 VERDEN,87441.0,55584.0,29316.0,862.0,1243.0,419.0,17.0,824.0,4305.0,5296.0,22256.0,23151.0,29667.0,672.0
2021,NIEDERSACHSEN,"03401 DELMENHORST,STADT",42676.0,29178.0,11875.0,510.0,938.0,167.0,8.0,300.0,2219.0,3027.0,11685.0,10409.0,14157.0,262.0
2021,NIEDERSACHSEN,"03402 EMDEN,STADT",25154.0,16799.0,7606.0,326.0,289.0,130.0,4.0,180.0,1145.0,1516.0,6479.0,6265.0,9128.0,196.0
2021,NIEDERSACHSEN,"03403 OLDENBURG(OLDENB),STADT",89871.0,55561.0,30434.0,1325.0,1960.0,569.0,22.0,970.0,4488.0,5418.0,21026.0,21943.0,33393.0,895.0
2021,NIEDERSACHSEN,"03404 OSNABRUECK,STADT",86296.0,54885.0,27577.0,911.0,2269.0,642.0,12.0,892.0,4388.0,5122.0,20805.0,19328.0,33591.0,862.0
2021,NIEDERSACHSEN,"03405 WILHELMSHAVEN,STADT",40499.0,28408.0,10877.0,553.0,533.0,118.0,10.0,321.0,2196.0,2964.0,10703.0,9952.0,13771.0,201.0
2021,NIEDERSACHSEN,03451 AMMERLAND,81232.0,49335.0,29419.0,1040.0,996.0,419.0,23.0,724.0,4047.0,5180.0,19858.0,21584.0,27790.0,627.0
2021,NIEDERSACHSEN,03452 AURICH,118528.0,74317.0,40393.0,2009.0,1213.0,582.0,14.0,1050.0,6699.0,8119.0,31387.0,30952.0,37947.0,981.0
2021,NIEDERSACHSEN,03453 CLOPPENBURG,103016.0,50689.0,49702.0,1234.0,976.0,403.0,12.0,757.0,5001.0,7344.0,27301.0,29271.0,31005.0,667.0
2021,NIEDERSACHSEN,03454 EMSLAND,204671.0,106148.0,92437.0,2639.0,2528.0,902.0,17.0,1324.0,7992.0,12087.0,49943.0,58720.0,70918.0,1438.0
2021,NIEDERSACHSEN,03455 FRIESLAND,66991.0,42289.0,22389.0,1079.0,916.0,301.0,17.0,646.0,3890.0,4752.0,17053.0,17081.0,22072.0,535.0
2021,NIEDERSACHSEN,03456 GRAFSCHAFT BENTHEIM,85990.0,42753.0,39425.0,1813.0,1209.0,778.0,12.0,619.0,3457.0,5459.0,20647.0,24289.0,29680.0,960.0
2021,NIEDERSACHSEN,03457 LEER,104851.0,62549.0,38947.0,1834.0,1046.0,459.0,16.0,871.0,6031.0,8088.0,29005.0,27395.0,31469.0,750.0
2021,NIEDERSACHSEN,03458 OLDENBURG(OLDENBURG),84862.0,51154.0,30783.0,1252.0,1193.0,460.0,20.0,717.0,4350.0,5555.0,21341.0,22352.0,28644.0,662.0
2021,NIEDERSACHSEN,03459 OSNABRUECK,233819.0,145620.0,81155.0,2432.0,3428.0,1154.0,30.0,2130.0,12568.0,15006.0,61933.0,60259.0,77003.0,1854.0
2021,NIEDERSACHSEN,03460 VECHTA,89242.0,47664.0,38947.0,785.0,1388.0,447.0,11.0,742.0,4037.0,5439.0,22689.0,24378.0,30204.0,654.0
2021,NIEDERSACHSEN,03461 WESERMARSCH,54129.0,33138.0,19305.0,899.0,564.0,211.0,12.0,509.0,2927.0,4064.0,14297.0,14181.0,17109.0,382.0
2021,NIEDERSACHSEN,03462 WITTMUND,36706.0,22695.0,12906.0,599.0,387.0,115.0,4.0,419.0,2182.0,2739.0,9862.0,9464.0,11211.0,295.0
2021,NORDRHEIN-WESTFALEN,"05111 DUESSELDORF, STADT",317580.0,195542.0,103782.0,3232.0,12525.0,2435.0,64.0,4018.0,14359.0,16824.0,63354.0,62535.0,146131.0,3392.0
2021,NORDRHEIN-WESTFALEN,"05112 DUISBURG,STADT",234711.0,167097.0,57760.0,4968.0,4117.0,727.0,42.0,2187.0,12291.0,17759.0,66904.0,52136.0,78427.0,1195.0
2021,NORDRHEIN-WESTFALEN,"05113 ESSEN,STADT",295738.0,211541.0,70384.0,4414.0,7694.0,1659.0,46.0,2842.0,14410.0,18030.0,71339.0,63845.0,118992.0,2079.0
2021,NORDRHEIN-WESTFALEN,"05114 KREFELD,STADT",120747.0,83477.0,31860.0,2224.0,2492.0,677.0,17.0,1249.0,6155.0,7938.0,31510.0,27047.0,43836.0,977.0
2021,NORDRHEIN-WESTFALEN,"05116 MOENCHENGLADBACH,STADT",141121.0,97748.0,37387.0,2562.0,2667.0,730.0,27.0,1518.0,7312.0,9939.0,37193.0,32336.0,49432.0,1107.0
2021,NORDRHEIN-WESTFALEN,"05117 MUELHEIM A.D.RUHR,STADT",95332.0,69598.0,21803.0,1213.0,2148.0,559.0,11.0,1077.0,5073.0,6003.0,23129.0,21671.0,36017.0,708.0
2021,NORDRHEIN-WESTFALEN,"05119 OBERHAUSEN,STADT",113014.0,84095.0,24606.0,1950.0,1945.0,404.0,14.0,1179.0,5863.0,7458.0,30274.0,25566.0,40517.0,700.0
2021,NORDRHEIN-WESTFALEN,"05120 REMSCHEID,STADT",63336.0,45096.0,15842.0,696.0,1390.0,304.0,8.0,558.0,2712.0,3469.0,14821.0,14732.0,25558.0,412.0
2021,NORDRHEIN-WESTFALEN,"05122 SOLINGEN,STADT",96653.0,68141.0,23002.0,1220.0,3532.0,743.0,15.0,987.0,5136.0,5958.0,23417.0,20887.0,37575.0,930.0
2021,NORDRHEIN-WESTFALEN,"05124 WUPPERTAL,STADT",176758.0,124537.0,44751.0,2295.0,4089.0,1044.0,42.0,1777.0,8789.0,10873.0,44408.0,39835.0,66701.0,1398.0
2021,NORDRHEIN-WESTFALEN,05154 KLEVE,197479.0,116308.0,71531.0,5748.0,2932.0,929.0,31.0,1852.0,9984.0,14555.0,51267.0,50946.0,64424.0,1663.0
2021,NORDRHEIN-WESTFALEN,05158 METTMANN,299482.0,205275.0,81065.0,3439.0,7672.0,1995.0,36.0,2758.0,14154.0,17080.0,69488.0,69217.0,119636.0,2518.0
2021,NORDRHEIN-WESTFALEN,05162 NEUSS,276906.0,189599.0,75933.0,3559.0,6159.0,1603.0,53.0,3330.0,12224.0,15771.0,64020.0,64181.0,106946.0,2860.0
2021,NORDRHEIN-WESTFALEN,05166 VIERSEN,191571.0,127518.0,55553.0,4534.0,2726.0,1199.0,41.0,1995.0,9808.0,12711.0,48411.0,46881.0,66236.0,1790.0
2021,NORDRHEIN-WESTFALEN,05170 WESEL,291209.0,198315.0,79909.0,6320.0,5027.0,1601.0,37.0,2616.0,14152.0,18778.0,74725.0,70749.0,104297.0,2301.0
2021,NORDRHEIN-WESTFALEN,"05314 BONN,STADT",175805.0,104792.0,61949.0,1609.0,6331.0,1099.0,25.0,2544.0,8288.0,9808.0,37387.0,34745.0,77387.0,1922.0
2021,NORDRHEIN-WESTFALEN,"05315 KOELN,STADT",492402.0,326277.0,137673.0,5304.0,19829.0,3204.0,115.0,5661.0,23270.0,29516.0,114393.0,99918.0,205451.0,4460.0
2021,NORDRHEIN-WESTFALEN,"05316 LEVERKUSEN,STADT",91485.0,63325.0,23695.0,1108.0,2561.0,781.0,15.0,956.0,4456.0,5543.0,22510.0,20499.0,35406.0,963.0
2021,NORDRHEIN-WESTFALEN,"05334 AACHEN, STAEDTEREGION",298201.0,200367.0,83273.0,5708.0,6648.0,2145.0,60.0,2849.0,14003.0,18253.0,70676.0,69737.0,115102.0,2660.0
2021,NORDRHEIN-WESTFALEN,05358 DUEREN,166284.0,111046.0,48688.0,2548.0,2847.0,1106.0,49.0,1649.0,8083.0,10897.0,40906.0,39671.0,60923.0,1511.0
2021,NORDRHEIN-WESTFALEN,05362 RHEIN-ERFT-KREIS,285293.0,197871.0,76743.0,3273.0,5962.0,1347.0,97.0,2977.0,13085.0,17988.0,69372.0,66722.0,109222.0,2190.0
2021,NORDRHEIN-WESTFALEN,05366 EUSKIRCHEN,135054.0,85800.0,43597.0,1823.0,3042.0,770.0,22.0,1232.0,6118.0,8481.0,31671.0,32268.0,52058.0,1112.0
2021,NORDRHEIN-WESTFALEN,05370 HEINSBERG,163836.0,102520.0,52897.0,4697.0,2881.0,815.0,26.0,1549.0,8268.0,11610.0,41138.0,40131.0,57680.0,1335.0
2021,NORDRHEIN-WESTFALEN,05374 OBERBERGISCHER KREIS,179557.0,118104.0,55463.0,1934.0,3114.0,901.0,41.0,1772.0,8207.0,11041.0,44881.0,44780.0,64615.0,1552.0
2021,NORDRHEIN-WESTFALEN,05378 RHEIN.-BERGISCHER KREIS,183292.0,128036.0,47454.0,2021.0,4424.0,1330.0,27.0,2151.0,8991.0,10758.0,42431.0,43251.0,70055.0,1830.0
2021,NORDRHEIN-WESTFALEN,05382 RHEIN-SIEG-KREIS,373636.0,253226.0,105913.0,4768.0,7475.0,2181.0,73.0,3978.0,18885.0,23893.0,92182.0,90651.0,135636.0,3286.0
2021,NORDRHEIN-WESTFALEN,"05512 BOTTROP,STADT",69565.0,52012.0,14797.0,1265.0,1144.0,337.0,10.0,785.0,3478.0,4322.0,17529.0,15713.0,24869.0,516.0
2021,NORDRHEIN-WESTFALEN,"05513 GELSENKIRCHEN,STADT",124514.0,91474.0,27875.0,2295.0,2393.0,464.0,13.0,1621.0,6909.0,9022.0,34035.0,26905.0,42336.0,1034.0
2021,NORDRHEIN-WESTFALEN,"05515 MUENSTER,STADT",150277.0,93241.0,50288.0,1718.0,3398.0,1599.0,33.0,1677.0,7719.0,8970.0,34429.0,35099.0,57766.0,1924.0
2021,NORDRHEIN-WESTFALEN,05554 BORKEN,229037.0,130528.0,89204.0,4693.0,3123.0,1465.0,24.0,1674.0,9461.0,14312.0,57116.0,61497.0,79465.0,2093.0
2021,NORDRHEIN-WESTFALEN,05558 COESFELD,142027.0,86457.0,50249.0,1958.0,2448.0,897.0,18.0,1191.0,6571.0,9171.0,35232.0,38017.0,48430.0,1262.0
2021,NORDRHEIN-WESTFALEN,05562 RECKLINGHAUSEN,359727.0,260916.0,84951.0,5603.0,6616.0,1569.0,72.0,3278.0,18430.0,23061.0,94112.0,85741.0,127800.0,2314.0
2021,NORDRHEIN-WESTFALEN,05566 STEINFURT,278271.0,168451.0,100336.0,3437.0,4246.0,1772.0,29.0,2192.0,12604.0,17677.0,72849.0,73592.0,92776.0,2614.0
2021,NORDRHEIN-WESTFALEN,05570 WARENDORF,174862.0,112296.0,56885.0,1910.0,2610.0,1141.0,20.0,1843.0,9105.0,11523.0,45983.0,44857.0,57062.0,1698.0
2021,NORDRHEIN-WESTFALEN,"05711 BIELEFELD,STADT",175126.0,112803.0,54668.0,1850.0,3730.0,2052.0,23.0,1709.0,9196.0,10874.0,43318.0,40632.0,64362.0,2413.0
2021,NORDRHEIN-WESTFALEN,05754 GUETERSLOH,232662.0,149015.0,75899.0,2214.0,3965.0,1535.0,34.0,2333.0,12654.0,14887.0,59893.0,57869.0,79014.0,2134.0
2021,NORDRHEIN-WESTFALEN,05758 HERFORD,164092.0,111197.0,47358.0,1732.0,2721.0,1055.0,29.0,1653.0,8788.0,10539.0,41523.0,39860.0,58251.0,1530.0
2021,NORDRHEIN-WESTFALEN,05762 HOEXTER,90389.0,57172.0,30538.0,1034.0,1141.0,487.0,17.0,798.0,4591.0,5634.0,22895.0,23845.0,30489.0,722.0
2021,NORDRHEIN-WESTFALEN,05766 LIPPE,218800.0,143536.0,68063.0,2680.0,3012.0,1463.0,46.0,2247.0,13454.0,15156.0,55775.0,54122.0,72645.0,2235.0
2021,NORDRHEIN-WESTFALEN,05770 MINDEN-LUEBBECKE,204839.0,135390.0,62626.0,2161.0,3386.0,1244.0,32.0,2297.0,12275.0,14323.0,54431.0,49238.0,66892.0,2110.0
2021,NORDRHEIN-WESTFALEN,05774 PADERBORN,185254.0,114847.0,62955.0,2405.0,3410.0,1619.0,18.0,1370.0,8693.0,11256.0,46470.0,47833.0,64959.0,1990.0
2021,NORDRHEIN-WESTFALEN,"05911 BOCHUM,STADT",207746.0,152375.0,45496.0,2609.0,5927.0,1318.0,21.0,1923.0,9891.0,11641.0,48245.0,42677.0,88952.0,1710.0
2021,NORDRHEIN-WESTFALEN,"05913 DORTMUND,STADT",296263.0,207485.0,76951.0,3537.0,6472.0,1773.0,45.0,3037.0,14514.0,18657.0,74854.0,66434.0,111719.0,2626.0
2021,NORDRHEIN-WESTFALEN,"05914 HAGEN,STADT",99923.0,71206.0,25247.0,1056.0,1946.0,449.0,19.0,1162.0,5217.0,6637.0,26424.0,22836.0,35419.0,726.0
2021,NORDRHEIN-WESTFALEN,"05915 HAMM,STADT",98946.0,67807.0,27912.0,1086.0,1593.0,537.0,11.0,862.0,5339.0,7151.0,26716.0,23399.0,33039.0,754.0
2021,NORDRHEIN-WESTFALEN,"05916 HERNE,STADT",78636.0,59037.0,16702.0,1356.0,1258.0,268.0,15.0,954.0,4429.0,5543.0,21801.0,17287.0,26560.0,482.0
2021,NORDRHEIN-WESTFALEN,05954 ENNEPE-RUHR-KREIS,200936.0,144704.0,48687.0,2517.0,3856.0,1142.0,30.0,2010.0,10636.0,12217.0,48859.0,47236.0,75329.0,1476.0
2021,NORDRHEIN-WESTFALEN,05958 HOCHSAUERLANDKREIS,169076.0,106540.0,57491.0,1364.0,2701.0,954.0,26.0,1321.0,7196.0,9065.0,37134.0,43745.0,67218.0,1448.0
2021,NORDRHEIN-WESTFALEN,05962 MAERKISCHER KREIS,255212.0,175634.0,71036.0,2518.0,4870.0,1110.0,44.0,2273.0,11840.0,15586.0,61934.0,62438.0,95823.0,1903.0
2021,NORDRHEIN-WESTFALEN,05966 OLPE,90455.0,58383.0,29578.0,547.0,1489.0,441.0,17.0,760.0,3278.0,4354.0,20766.0,24196.0,35238.0,720.0
2021,NORDRHEIN-WESTFALEN,05970 SIEGEN-WITTGENSTEIN,177699.0,119831.0,52222.0,1098.0,3593.0,930.0,25.0,1502.0,6798.0,8594.0,39047.0,44802.0,72857.0,1523.0
2021,NORDRHEIN-WESTFALEN,05974 SOEST,192866.0,124811.0,61427.0,2209.0,2954.0,1435.0,30.0,1878.0,10231.0,12339.0,48215.0,48589.0,67058.0,2012.0
2021,NORDRHEIN-WESTFALEN,05978 UNNA,241904.0,169107.0,63939.0,2852.0,4563.0,1393.0,50.0,2392.0,11911.0,15002.0,59698.0,57312.0,90581.0,1975.0
2021,RHEINLAND-PFALZ,"07111 KOBLENZ,STADT",64463.0,40615.0,21566.0,438.0,1473.0,364.0,7.0,540.0,2574.0,3377.0,14715.0,15053.0,26866.0,529.0
2021,RHEINLAND-PFALZ,07131 AHRWEILER,86411.0,57007.0,26729.0,918.0,1355.0,388.0,14.0,970.0,4598.0,5747.0,22840.0,22015.0,28186.0,705.0
2021,RHEINLAND-PFALZ,07132 ALTENKIRCHEN(WESTWLD.),84964.0,56308.0,26248.0,783.0,1275.0,330.0,20.0,765.0,4034.0,5369.0,20872.0,21444.0,30922.0,561.0
2021,RHEINLAND-PFALZ,07133 BAD KREUZNACH,101284.0,67184.0,31265.0,816.0,1498.0,507.0,14.0,1114.0,5571.0,6676.0,25698.0,25594.0,34278.0,852.0
2021,RHEINLAND-PFALZ,07134 BIRKENFELD,52688.0,35424.0,15950.0,259.0,865.0,179.0,11.0,509.0,2741.0,3351.0,13008.0,13665.0,18476.0,338.0
2021,RHEINLAND-PFALZ,07135 COCHEM-ZELL,41949.0,24759.0,16130.0,388.0,472.0,192.0,8.0,417.0,1945.0,2750.0,10129.0,11715.0,14183.0,306.0
2021,RHEINLAND-PFALZ,07137 MAYEN-KOBLENZ,140240.0,92686.0,43579.0,1090.0,2159.0,711.0,15.0,1357.0,6297.0,8266.0,34405.0,36817.0,49820.0,1168.0
2021,RHEINLAND-PFALZ,07138 NEUWIED,121459.0,78909.0,38564.0,1376.0,2021.0,568.0,21.0,1239.0,5978.0,8149.0,31036.0,30760.0,41540.0,1049.0
2021,RHEINLAND-PFALZ,07140 RHEIN-HUNSRUECK-KREIS,71154.0,41532.0,27623.0,541.0,1085.0,365.0,8.0,602.0,3039.0,4049.0,16554.0,20278.0,25106.0,601.0
2021,RHEINLAND-PFALZ,07141 RHEIN-LAHN-KREIS,80891.0,54242.0,24303.0,822.0,1107.0,398.0,19.0,874.0,4239.0,5225.0,20186.0,20452.0,28045.0,706.0
2021,RHEINLAND-PFALZ,07143 WESTERWALDKREIS,138521.0,87763.0,46739.0,1100.0,2247.0,652.0,20.0,1079.0,5605.0,7406.0,30675.0,36227.0,54676.0,1045.0
2021,RHEINLAND-PFALZ,07211 TRIER-SAARBURG,154688.0,94448.0,55981.0,489.0,2831.0,918.0,21.0,1445.0,6797.0,9248.0,35651.0,41583.0,56440.0,1401.0
2021,RHEINLAND-PFALZ,07231 BERNKASTEL-WITTLICH,75722.0,44978.0,28911.0,328.0,1131.0,365.0,9.0,714.0,3549.0,4797.0,18311.0,20789.0,25987.0,592.0
2021,RHEINLAND-PFALZ,07232 EIFELKREIS BITBURG-PRUEM,67379.0,35875.0,29725.0,296.0,1131.0,340.0,12.0,660.0,3169.0,4329.0,15882.0,18960.0,22966.0,585.0
2021,RHEINLAND-PFALZ,07233 VULKANEIFEL,41818.0,24136.0,16664.0,276.0,539.0,194.0,9.0,368.0,1921.0,2655.0,9966.0,11540.0,14463.0,368.0
2021,RHEINLAND-PFALZ,"07311 FRANKENTHAL(PFALZ),STADT",27139.0,18475.0,7773.0,194.0,583.0,109.0,5.0,346.0,1640.0,2073.0,6888.0,6416.0,9216.0,205.0
2021,RHEINLAND-PFALZ,"07312 KAISERSLAUTERN,STADT",49654.0,33955.0,13712.0,369.0,1248.0,359.0,11.0,531.0,2914.0,3436.0,11950.0,11135.0,18524.0,543.0
2021,RHEINLAND-PFALZ,"07313 LANDAU I.D.PFALZ,STADT",27725.0,18737.0,7959.0,195.0,631.0,200.0,3.0,391.0,1758.0,1943.0,6670.0,6319.0,9886.0,311.0
